"survey_type","province","gender","birth","nationality","religion","religion_freq","edu","edu_status","income","political","floor_area","property_0","property_1","property_2","property_3","property_4","property_5","property_6","property_7","property_8","height_cm","weight_jin","health","health_problem","depression","hukou","hukou_loc","media_1","media_2","media_3","media_4","media_5","media_6","leisure_1","leisure_2","leisure_3","leisure_4","leisure_5","leisure_6","leisure_7","leisure_8","leisure_9","leisure_10","leisure_11","leisure_12","socialize","relax","learn","social_neighbor","social_friend","socia_outing","equity","class","class_10_before","class_10_after","class_14","work_exper","insur_1","insur_2","insur_3","insur_4","family_income","family_m","family_status","house","car","son","daughter","minor_child","marital","marital_1st","s_birth","marital_now","s_edu","s_political","s_hukou","s_income","s_work_exper","f_birth","f_edu","f_political","f_work_14","m_birth","m_edu","m_political","m_work_14","status_peer","status_3_before","view","inc_ability","inc_exp","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_9","trust_10","trust_11","trust_12","trust_13","neighbor_familiarity","public_service_1","public_service_2","public_service_3","public_service_4","public_service_5","public_service_6","public_service_7","public_service_8","public_service_9","invest"
2,13,2,1989,1,1,1,11,4,0,1,500,0,0,0,0,1,0,0,0,0,163,100,5,5,5,1,1,1,1,1,4,5,1,1,5,4,3,4.47835741823706,4,4,3,3,5,5,1,3,4,2,3,5,1,4,7,5,7,5,1,1,1,2,2,66027.4327614771,3,3,1,2,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,8.31289299670559,1.26879943326923,1.09406739150784,24301.1056911305,1.24680469769444,1960.34725221082,4.23450260643543,1,2.31803965940526,1963,6,1,1,1,2,3,2,50000,4,4,4,4,5,4,3,3,3,3.0298823251508,2.94932180836135,3.11373855333748,1,5,50,50,50,50,50,50,50,50,50,1
1,7,1,1990,1,1,1,4,4,30000,1,14,0,0,0,0,0,0,0,1,0,185,190,5,5,5,1,3,1,1,1,1,5,1,5,5,3,5,5,4,4,1,5,5,5,1,3,3,1,3,3,1,4,5,5,7,5,1,1,1,2,2,30000,3,3,0,2,0,1,1,3,2012,1989,2012,4,1,1,0,5,1961.39921954037,4,1,2,1962.61175863995,3,1,2,3,2,4,2,70000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,1
2,22,2,1966,1,1,1,4,4,2000,1,130,0,0,1,0,0,0,0,0,0,156,110,1,2,2,1,1,1,1,1,3,1,1,2,5,3,5,5,3,3,5,5,5,3,5,3,2,1,2,2,1.44194455904906,3,3,2,3,2,3,1,1,2,2,70000,2,2,1,2,2,0,1,3,1987,1965,1987,4,1,1,60000,1,1936,3,1,2,1940,1,1,2,3,2,3,2,166609.946808086,4,3.89697755309972,4,4,4,3.78562018771344,3.05640993508476,3.70878465786361,3.28831675006217,3.0298823251508,2.94932180836135,3.11373855333748,1,4,80,70,60,80,60,70,60,60,40,1
1,6,1,1953,1,1,1,4,4,1e+05,1,120,0,1,0,0,0,0,0,0,0,171,160,4,3,3,5,1,2,2,2,5,4,1,2,3,4,4,4,4,2,5,3,5,5,2,3,3,2,2,2,2,4,6,5,7,2,1,1,2,1,2,1e+05,2,3,1,1,1,0,0,3,1979.33123689956,1956,1978.45681476861,4,1,5,0,5,1928.66523890609,1,1,2,1931.32061995385,1,1,2,2,1,4,2,150000,4,4,3.65956160644907,3.84768937260089,3,3,3,4,4,4,3.64705255180337,5,1,3,70,80,80,80,80,80,80,80,80,1
1,12,1,1949,1,1,1,9,4,60000,4,120,0,1,0,0,0,0,0,0,0,160,130,5,5,5,5,1,5,4,4,4,4,1,2,4,3,1,4,4,4,4,1,5,5,1,3,3,3,3,5,4,4,5,5,5,1,5,1,1,2,2,1e+05,2,4,1,2,0,1,1,3,1976,1953,1976,6,1,2,40000,5,1911,2,1,2,1919,1,1,2,1,2,5,2,60000,5,4,4.04640461827541,4,4,4,4,5,3.90135030923756,4,3.83029280542653,4,3,5,80,80,80,90,90,90,80,90,90,1
2,5,1,1958,1,1,2,3,4,20000,1,80,0,1,0,0,0,0,0,0,0,180,170,5,5,4,1,1,1,1,2,3,2,2,3,5,4,5,5,4,4,5,4,5,5,5,3,3,2,6,5,1,4,1,1,1,1,3,1,2,2,2,30000,2,3,1,2,1,1,0,3,1979,1963,1979,3,1,1,10000,3,1923,1,1,2,1935,1,1,2,2,2,4,2,50000,4,4,4,4,4,4,4,4,2,4,4,4,1,5,70,70,60,70,70,80,70,70,60,1
1,4,2,1995,1,1,1,10,1,39266.0734499604,2,50,0,0,0,0,1,0,0,0,0,164,120,5,5,2,5,1,4,3,2,4,5,3,2,2,3,3,3,4,3,2,3,4,2,1,4,4,4,6,3,1,3,5,5,6,5,1,1.18586479587493,1.26278987408882,2,2,1e+05,3,3,1.28042722530045,1,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,10.177008981653,1.41286104258793,4.27167932495661,79656.0133113926,1.20096796723594,1967,4,4,1,1968,4,1,11,2,1,4,2,166609.946808086,3,3,3,3,4,4,4,4,3,3,3,3,2,2,60,50,50,60,50,70,80,60,80,1
1,21,2,1935,1,1,1,1,2.53432639034738,30000,1,40,0,0,0,0,0,0,0,0,1,160,130,1,1,1,4,1,1,1,1,1,1,1,5,4.86796942911779,3.80365393799061,4.77290824693406,4.31046252100918,1,5,5,1,5,5,5,2,5,1,2,2,1,4,3,2,3,4,5,1,1,2,2,60000,2,2,0,2,2,2,0,3,1960,1931,1960,1,1,4,30000,5,1913.99838021078,1,1,2,1920.54868406226,1,1,2,2,2,3.72477767394366,2.3091464131776,50000,4,3.05367207121935,3,3,5,3,3,3.49418033482797,3,3.06560061465917,2.78003918087648,3.15335873640533,3,4,80,60,70,60,50,60,80,70,70,1
2,11,2,1966,1,1,1,4,4,0,1,150,0,1,1,0,0,0,0,0,0,162,160,5,5,4,1,1,2,2,3,5,1,1,1,3,4,3,5,4,4,4,5,4,4,5,4,4,2,2,6,1,5,5,3,5,1,5,1,1,2,2,80000,5,4,1,1,1,1,1,3,1985,1963,1985,4,1,2,50000,1,1942,3,1,2,1941,1,1,2,2,3,5,2,1e+05,5,5,5,5,5,5,5,5,4,4,2,2,1,5,60,70,80,80,80,80,80,80,90,1
2,21,1,1968,1,1,1,4,2,35000,1,200,0,1,0,0,0,0,0,0,0,166,116,4,5,5,4,1,1,1,1,4,2,2,1,4,3,5,5,4,4,3,5,5,5,4,4,5,1,5,5,2,4,4,2,6,2,1,1,1,2,2,60000,3,3,1,2,1,0,0,3,1993,1971,1993,3,1,1,20000,1,1937.74534921068,1,1,16,1940.05369498981,1,1,16,2,1,5,2,30000,4,4,4,4,4,4,4,4,4,3.92445565678123,3.83029280542653,3.93399380447638,4,5,50,50,50,50,50,50,50,50,50,1
2,17,2,1962,1,1,1,3,2,8000,1,240,0,1,0,0,0,0,0,0,0,178,105,5,5,5,1,1,1,1,1,2,1,1,5,5,4,5,4.62558449192089,4,5,5,5,4.94984245240013,5,5,4,3,1,2,7,1,5,6,6,8,5,4,1,1,2,2,8000,4,3,1,2,1,0,0,7,1983,1961.53035866936,1993.81069319722,2.98570234831329,1.04910793375843,1.09406739150784,15885.1076310219,2.69780998899746,1932.36817050032,14,1.92346499541044,2,1932.81666692409,14,1,2,2,2,4,2.1440701624606,20000,4,4,4,4,4,3.70411241121356,2,4.033829449975,4,3.22071164749192,2.87421238553869,3.04254039665545,2,5,60,70,80,60,55,45,70,80,30,1
2,6,1,1953,1,1,1,3,2,4000,1,120,0,0,0,1,0,0,0,0,0,150,70,3,4,4,1,1,1,1,1,2,1,1,3,5,3,5,5,4,4,5,5,5,5,5,2,2,1,3,3,2,4,3,2,3,2,3,1,1,2,2,20000,3,3,1,2,1,3,0,7,1974,1950.86756214361,1974.8219592377,3.10437277538823,1.07331654605492,1.09406739150784,15885.1076310219,2.84497285635999,1927.85013362687,1.79989873157281,1,2,1931.32061995385,1,1,2,3,1,3,2,5000,5,4,4,4,5,4,3,4,2,2.15180949976967,2.08580558583317,2.17670907088218,2,4,80,70,71.764432178873,70.6761671335684,68.9189001002335,71.1176283210869,70,70,80,1
1,21,2,1977,1,1,1,4,3,24000,1,87,0,0,1,0,0,0,0,0,0,165,55,3,3,3,1,2,2,2,4,3,1,1,2,5,5,4,4,4,3,4,4,5,5,5,3,3,2,3,3,2,4,4,4,3,3,1,1,1,2,2,150000,4,3,2,1,2,0,2,3,1999,1975,1999,4,1,1,120000,1,1950,3,1,2,1955,3,1,2,2,1,3,2,1e+05,3,3,4,4,4,3,2,4,2,2,2,2,1,2,85,85,80,85,80,85,80,80,85,1
1,18,1,1952,1,1,1,6,4,20000,1,80,0,1,0,0,0,0,0,0,0,170,130,5,5,5,2,3,2,1,1,5,2,1,1,5,3,1,5,5,4,5,2,5,5,3,2,3,2,2,3,1,2,5,3,5,3,1,1,1,2,2,20000,2,3,1,2,2,0,0,3,1975,1955,1975,10,2,2,26000,1,1928,6,1,9,1929,1,1,15,2,1,4,2,2000,4,4,4,4,4,4,4,3,3,3,3,3,1,4,80,80,80,90,0,80,80,70,80,1
1,29,2,1974,1,1,1,3,2,0,1,25,0,1,0,0,0,0,0,0,0,160,120,3,4,3,1,2,1,1,1,3,1,1,3,5,3,5,5,4,4,4,4,5,3,5,3,4,2,3,3,1,4,4,1,4,1,6,1,1,2,2,30000,4,1,1,2,1,1,1,3,1995,1970,1995,3,1,1,30000,1,1945,3,4,5,1943,1,1,5,2,2,3,2.25950718327929,9e+05,3,3,3,3,3,3,3,2,2,2,2.08580558583317,2,1,3,80,70,70,60,60,60,60,70,70,1
1,10,2,1953,1,1,1,3,4,0,1,60,0,0,0,1,0,0,0,0,0,166,120,4,4,4,2,1,2,2,3,5,1,1,1,5,3,4,4,4,3,5,3,5,3,5,3,4,2,5,5,2,4,3,3,3,3,4,1,2,2,2,30000,4,3,1,2,1,0,0,7,1975,1950.86756214361,1974.8219592377,3.86113981109817,1.05837449000654,1.97985108785736,15885.1076310219,4.24748478953162,1928.66523890609,1,1,2,1931.32061995385,1,1,2,2,2,4,2,10000,5,5,5,4,5,4,4,4.13498032619661,4,4,4,4,2,3,80,80,70,70,70,80,70,80,80,1
2,2,1,1951,1,1,1,3,2,0,1,86,0,1,0,0,0,0,0,0,0,168,130,4,4,4,1,1,1,1,3,4,1,1,4,5,4,5,3,4,4,3,4,5,4,5,3,3,1,4,4,1,4,6,5,4,5,4,1,1,2,2,30000,3,3,1,2,2,3,0,3,1970,1952,1970,1,1,1,4000,3,1923.33744448241,1,1,2,1927.3866213995,1,1,2,2,2,3,3,202000.386392128,4,3,4,3,4,3,2,4,3,3,4,3,2,3,66,75,83,65,77,88,79,90,80,1
1,13,1,1983,1,1,1,7,4,15000,1,40,0,0,0,0,0,0,0,0,1,162,110,4,3,3,4,1,1,1,1,1,3,1,5,5,5,5,5,4,4,3,5,5,5,2,2,4,1,5,5,1,1,5,5,7,1,1,1,1,2,2,20000,3,2,0,2,1,0,1,3,2005,1981,2005,8,2,2,0,5,1940,3,1,2,1941,2.68594730313195,1,2,3,1,3,3,36000,4,3,4,3,4,3,3,3,2,2.23516369251059,2.08580558583317,2.17670907088218,2,2,30,40,2,10,4,10,15,20,8,1
1,22,2,1975,1,1,1,4,4,20000,1,500,0,1,1,0,0,0,0,0,0,160,102,4,5,4,1,1,1,1,1,4,4,4,1,5,2,5,5,2,2,5,2,5,3,1,5,4,1,2,2,1,3,5,5,7,4,1,1,1,2,2,1e+05,3,4,2,1,1,1,2,3,1996,1973,1996,5,1,1,80000,1,1951,2.92867725625297,1,9,1951,2.45473338409169,1,2,2,1,4,2,2e+05,4,2,2,2,4,4,2.75949608454725,4,4,4,3.19811651927298,3.43850309401576,1,4,90,90,72.8357560094818,70,68.4426479776813,80,70,50,60,1
1,21,2,1945,1,1,2,4,4,7000,1,120,0,0,1,0,0,0,0,0,0,157,110,3,4,4,2,1,2,2,3,5,1,1,1,5,3,4,4,2,4,5,3,5,5,5,4,4,2,1,1,1,4,5,4,5,2,4,1,2,2,2,15000,3,3,1,2,2,1,0,3,1970,1942,1970,3,1,1,7000,4,1911,1,1,2,1923,1,1,2,2,2,4,3,30000,5,4,3,3,5,3,2,4,3,3,2.91419241691795,3,3,5,80,80,70,80,70,70,70,70,70,1
2,2,2,1966,8,1,1,4,4,5000,1,200,0,0,1,0,0,0,0,0,0,160,102,4,4,3,1,1,3,3,1,5,1,1,1,5,3,4,5,4,1,4,4,5,4,5,5,4,2,1,1,1,3,5,5,3,2,3,1,1,2,2,30000,5,3,1,2,2,0,0,3,1989,1966,1989,4,4,1,7000,2,1936.25451363017,6,1,2,1939.39687694653,3,1,2,2,2,4,3,20000,5,4,4,4,5,3.82155072690111,4,3,3,4,3.83029280542653,3.81924742766478,3,5,90,70,80,60,60,60,65,60,65,1
1,3,1,1980,3,1,1,4,4,75000,1,60,0,1,0,0,0,0,0,0,0,170,140,5,5,4,5,1,3,1,1,5,2,1,1,5,4,4,5,4,4,5,3,5,5,4,4,1,2,6,6,3,2,3,2,8,1,1,2,2,2,2,75000,2,1,1,2,0,0,0.971565462905073,1,2005.65660924996,1981.22615489667,2005.80651005428,4.66011396969381,1.26609965216947,4.81846503924232,20849.0113164892,1.9858845930677,1960,3,1,5,1957,3,1,15,2,1,3,2,80000,4,5,1,1,4,4,1,4,1,1,1,1,1,4,60,70,70,70,50,50,70,80,70,1
1,12,2,1979,1,1,4,10,4,24000,2,40,0,0,0,0,0,0,0,0,1,158,115,4,5,4,2,3,2,2,2,2,5,4,3,5,5,4,5,4,3,2,3,5,4,1,2,2,4,3,3,1,1,4,10,8,9,1,1,2,2,2,47170.8647754198,2,2,0,2,1,0,1,3,2004,1974,2004,6,1,2,24301.1056911305,1,1964,6,4,1,1965,6,1,1,3,3,4,3,60000,2,2,2.30576962754447,2.04520591646319,4,3,3,4,2.42788489645845,2,2.89929702724487,3,3,3,70,50,50,60,50,50,50,60,60,1
1,22,1,1966,1,1,2,4,3,20000,1,70,0,0,0,0,0,1,0,0,0,160,146,3,5,5,5,1,2,2,2,5,2,1,2,5,2,3,4,4,4,2,1,4,4,3,3,4,2,3,3,1,4,4,2,5,1,5,1,2,2,2,30000,2,2,1,2,0,1,0,3,1989,1964,1989,4,1,5,10000,5,1916,3,1,16,1930,1,1,15,3,2,5,4,1e+05,5,4,3,3,5,5,3,3,4,3,3,4,3,5,100,90,90,90,60,80,90,90,80,1
1,17,2,1976,1,1,1,11,4,70000,1,200,0,1,0,0,0,0,0,0,0,158,130,4,5,3,4,1,2,4,2,2,4,4,5,4,3,1,4,3,3,3,5,5,1,1,2,4,4,7,5,1,3,6,3,7,1,1,1,1,2,2,150000,3,4,2,1,1,0,1,3,2000,1976,2000,11,4,4,80000,1,1937,3,4,3,1936,2,4,2,2,1,4,2,1e+05,4,4,4,4,5,5,3,5,3,3,2.94932180836135,3,3,5,40,60,50,50,60,70,70,50,50,1
2,27,1,1953,1,1,1,3,4,5000,1,72,0,1,0,0,0,0,0,0,0,170,147,3,4,4,1,1,1,1,1,4,1,1,1,5,5,5,5,3,3,4,5,5,5,5,3,4,2,2,2,1,2,6,5,6,5,4,1,1,2,2,25000,2,3,1,2,1,1,0,3,1976,1951,1976,4,1,1,15000,4,1922,3,1,2,1920,3,1,15,2,2,4,2,30000,4,4,4,4,4,3,2,4,2,2,2,2,2,5,50,50,60,60,60,50,70,60,60,1
1,1,1,1940,1,1,1,13,4,60000,3,100,0,1,1,0,0,0,0,0,0,180,148,4,4,5,2,1,2,3,2,4,5,1,1,4,4,3,3,3,3,3,3,5,5,1,3,4,4,5,3,6,4,6,7,5,3,5,1,1,2,2,120000,2,3,2,2,1,0,0,3,1972,1944,1972,12,4,2,60000,5,1910,1,1,5,1912,1,1,5,2,2,4,2,1e+05,4,4,4,4,4,4,3,4,3,3,2.98254365314839,4,3,3,80,80,70,85,85,80,85,75,85,1
2,18,2,1941,1,1,1,1,2.70164876376699,0,1,150,0,0,0,1,0,0,0,0,0,155,105,2,4,3,1,1,1,1,5,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,2,1,4,5,4,5,3,3,2,2,2,2,50000,3,2,1,2,4,1,0,7,1961.98887216227,1942.39461376546,1962.28394771818,3.45200094574627,1.07331654605492,1.09115384917075,24301.1056911305,3.07977805116519,1915.21449909556,1,1,2,1921.51782185437,1,1,2,2,3,3,3,20000,4,3,4,3,4,3,3,3,3,3,3,3,2,4,60,70,80,70,70,80,70,80,70,1
1,16,2,1959,1,1,1,1,2.78352667105597,4000,1,220,0,1,0,0,0,0,0,0,0,144,90,3,3,3,1,1,1,1,1,4,1,1,1,5,4,5,5,4,4,5,5,5,4,5,3,2,1,3,4,1,3.4632196526021,3,2,5,1,3,1,2,2,2,10000,2,2,1,2,1,1,0,3,1981.63546803795,1956,1982.65735198941,1,1,1,6000,3,1932.36817050032,1,1,2.68409890422212,1932.81666692409,1,1,2.61337330439059,3,1,3.6935258986476,2,166609.946808086,5,3,3,2,5,3.65806210251131,2.5675943127605,3.92071704303949,3.31694189524219,3.03642418835835,2.94932180836135,3.11373855333748,2.12750927770742,4,80,80,60,74.1156250183545,70.3370044489315,70,80,75.5445097839849,75.6194010307843,1
1,4,1,1973,3,1,1,13,4,150000,4,62,0,0,0,0,0,0,0,0,1,170,140,4,3,4,5,1,2,2,2,3,5,1,1,3,3,1,3,4,3,1,2,5,5,1,4,5,4,3,3,4,4,6,6,6,5,1,1,1.11899711374943,2,1.99200177551029,2e+05,3,3,1,2,1,0,1,3,2000,1974,2000,13,1,5,50000,1,1940,1,1,13,1950,1,1,2,2,2,3,2,2e+05,3,3,3,3,4,4,3,4,4,4,3,3,3,3,60,60,60,60,60,60,60,60,60,1
2,21,2,1939,1,0.974968937066372,1,1,2.55624577928337,400,1,120,0,1,0,0,0,0,0,0,0,160,92,3,3,3,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,1,5,4,4,1,1,1,1,4,5,3,7,1,3,1,1,2,2,40000,2,3,2,2,2,0,0,7,1961.98887216227,1941.19829906567,1962.28394771818,3.20514003881534,1.05455205983293,1.09115384917075,18362.5525517988,2.98334947973661,1916.12637101674,1.79989873157281,1,4.68956268962981,1921.51782185437,1,1,2,2,1,4,2,5000,5,5,5,5,4,3.74120854422074,2,3.96500871627853,2,4,3.3027162143957,3,2,5,60,70,70,60,60,70,80,80,80,1
1,22,2,1951,1,1,1,3,4,10800,1,30,0,1,0,0,0,0,0,0,0,155,140,2,2,3,2,1,2,2,2,5,1,1,1,5,5,5,5,5,4,5,5,5,5,5,2,5,1,2,2,1,3,5,3,3,3,5,1,2,2,1,10800,3,3,2,2,2,0,0,3,1969,1949,1969,2,1,2,2000,5,1921.20945367645,2,1,2,1923.58845118488,1,1,2,3,2,4,2,24000,4,4,4,4,4,4,4,3,3,3.15633562555117,2.94932180836135,3.11373855333748,2,4,80,60,80,80,80,70,60,80,70,1
1,21,2,1970,4,0,2,4,2,0,1,120,0,0,0,0,0,1,0,0,0,155,150,2,3,3,2,1,3,3,2,5,1,1,1,5,4,2,3,3,3,4,5,5,5,5,3,4,3,2,2,1,3,5,4,6,4,5,1,2,2,2,10000,4,2,1,2,0,2,0,3,1996,1973,1996,4,1,4,10000,5,1928,2,1,3,1942,3,1,2,3,2,4,2,30000,3,3,4,2,5,4,2,4,3,3,2.99481901538342,3,1,5,80,90,60,60,60,50,95,50,30,1
2,16,2,1981,1,1,1,4,2,2500,1,300,0,1,1,0,0,0,0,0,0,155,100,3,3,3,1,1,1,1,1,4,1,1,1,5,2,5,5,4,5,5,5,5,4,5,3,3,1,3,5,1,2,3,1,3.86748246854701,1,4,1,2,2,2,10000,3,2,1,2,2,0,2,3,2002,1977,2002,3,1,1,7500,1,1959,3,1,2,1961,1,1,2,3,2,4,2.66695899588647,65000,4,3,3,3,4,3.30393754464456,2,2.99975338006717,2,2.15180949976967,2.08580558583317,2.27880091575678,1,4,50,60,50,0,70,60,80,43.7082824943327,0,1
1,13,2,1995,6,1,1,7,4,1e+05,1,60,0,0,0,0,0,0,0,0,1,157,115,2,2,3,1,2,2,2,2,2,4,4,3,2,2,4,3,3,3,3,3,4,2,1,2,4,4,5,5,6,5,4,5,7,5,1,1,2,2,2,150000,1,2,1,2,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,5.584565387098,1.0559404696436,1.09406739150784,109157.63672216,1.20096796723594,1960,3,1,2,1970,3,1,2,2,2,3,2,1e+05,3,3,2,2,4,4,2,4,3,4,3.00718544755661,4,1,2,60,60,60,60,60,50,60,60,80,1
1,16,1,1989,1,1,1,4,4,12000,1,348,0,0,0,0,1,0,0,0,0,170,115,3,4,2,4,1,1,2,2,2,4,2,2,5,4,4,5,4,4,5,5,5,5,1,3,2,2,5,2,1,4,4,3,5,3,5,1,2,2,2,42205.7961209796,6,3,2,1,1,1,2,3,2010,1988,2010,4,1,1,18400.1982691706,5,1965,4,1,4,1966,3,1,9,2,1,3,2.21985539117374,50000,3,3,3,3,4,3,2,4,4,3,2.87421238553869,3.11373855333748,1,5,70,70,70,67,87,76,59,67,65,1
1,27,2,1978,1,1,1,10,4,24000,1,53,0,1,0,0,0,0,0,0,0,153,95,4,3,5,4,1,2,3,1,3,4,1,3,3,2,2,3,4,4,2,1,5,4,1,2,5,2,7,3,2,2,5,5,7,6,1,1,1,2,2,60000,4,2,1,1,1,0,1,3,2005,1977,2005,10,4,4,36000,1,1955,4,1,1,1955,3,1,15,3,2,4,3,50000,4,3,3.24825152823281,2.90352351244094,4,4,3,4,3,3,2.94932180836135,3.15335873640533,1,3,60,30,50,50,40,40,50,60,50,1
1,27,2,1958,1,1,1,4,4,21000,1,55,0,1,1,0,0,0,0,0,0,160,130,3,4,3,5,1,5,2,2,5,2,1,2,4,4,4,4,4,3,4,2,4,2,4,2,3,2,6,5,1,1,4,2,4,5,5,1,1,1,2,40000,3,2,1,2,1,0,0,3,1981,1957,1981,4,1,5,19000,1,1922,14,4,1,1936,3,1,1,2,2,4,2,40000,2,2,3,3,4,4,2,3,3,4,3.27007935416255,3,3,4,50,65,40,50,50,50,60,50,50,1
2,10,1,1984,1,1,1,4,4,40000,1,50,0,1,0,0,0,0,0,0,0,175,160,5,5,5,1,1,1,1,1,5,1,1,1,5,5,5,5,5,4,5,5,5,5,5,2,2,1,5,5,1,3,5,3,8,3,5,1,2,2,2,40000,4,3,1,2,0,2,2,3,2005,1982,2005,4,1,1,0,5,1953,1,1,2,1957,1,1,2,2,1,4,2,1e+05,4,3,3,3,4,3,3,3,4,3,3,3,2,5,80,80,80,80,80,80,80,80,80,1
2,28,1,1962,1,1,1,3,4,2000,1,120,0,0,0,1,0,0,0,0,0,160,140,3,3,4,1,1,2,2,1,4,1,1,1,5,3,4,5,4,4,5,5,5,5,5,2,3,1,5,5,1,4,2,2,7,5,3,1,1,2,2,20000,2,2,2,2,0,2,0,3,1984,1964,1984,3,1,1,1000,3,1935,1,1,2,1938,1,1,2,3,1,5,3,30000,3,3,3,3,2,2,2,2,3,2,2,2,1,5,90,60,50,30,80,90,50,50,60,1
1,11,1,1987,1,1,4,12,4,30000,4,95,0,1,0,0,0,0,0,0,0,175,140,5,4,4,2,1,2,2,1,4,4,4,1,2,2,2,2,3,2,2,2,3,5,1,3,3,3,2,3,3,2,6,4,7,3,1,1,1,2,2,60000,2,3,1,1,0,0,0.971565462905073,3,2014,1988,2014,12,4,2,30000,1,1957,5,4,1,1960,7,1,1,2,2,4,2,1e+05,2,3,2,2,3,2,2,3,3,2,2,2,2,2,82,85,99,70,50,55,75,86,90,1
2,5,2,1975,1,1,1,3,4,15000,1,120,0,1,1,0,0,0,0,0,0,167,150,5,4,3,1,1,1,1,1,5,1,1,1,5,3,5,5,5,5,5,5,5,5,5,1,4,1,4.27306171994594,4.70283792976893,1,1,5,4,6,5,1,1,1,2,2,35000,2,3,1,2,0,2,2,3,1998,1974,1998,4,1,2,20000,1,1949,1,1,2,1949,1,1,2,2,1,5,2,1e+05,5,5,4,4,4,4,4,3,3,3,3,3,4,5,25,25,10,10,5,5,5,5,0,1
1,5,1,1946,1,1,1,4,4,25000,1,54,0,0,0,0,0,0,0,0,1,170,65,3,3,3,2,2,2,2,3,3,1,1,2,5,4,4,4,4,4,4,3,5,4,5,3,3,2,3,3,2,2,1,1,2,1,5,1,1,2,2,30000,2,2,0,2,2,2,0,3,1970,1951,1970,4,1,2,5000,5,1919.45052998867,1,1,2,1921.51782185437,1,1,2,3,1,4,2.82834962467358,30000,4,3,2,2,4,3,3,3,3,3,2.94932180836135,3.11373855333748,2,5,60,50,60,60,60,60,60,60,60,1
1,24,1,1969,1,1,4,10,4,30000,1,180,0,1,0,0,0,0,0,0,0,161,100,3,4,4,2,1,5,5,2,4,5,4,3,5,2,1,2,4,3,2,3,5,5,1,3,3,5,6,6,1,2,7,6,8,7,1,1,1,2,2,60000,1,4,3,2,1,0,0,3,1997,1971,1997,7.79068374967093,1,2,30000,1,1940.22116364759,6,4,4,1940.64152896664,1,1,4,2,1.43296436117551,2,4,72000,4,4,3.65956160644907,3.84768937260089,3,3,3.3171732321425,4,4,4,3.84615940374077,3.93399380447638,3,5,60,55,54.2497443262698,55,55,55,55,55,60,1
1,4,1,1953,1,1,1,4,4,40000,1,100,0,1,1,0,0,0,0,0,0,181,140,3,4,3,2,1,3,3,3,2,4,3,1,4,5,5,4,3.18880715418783,1,1,1,5,1,1,4,4,2,1,2,6,2,5,5,5,5,5,2,2,1,1,77003.1119842329,2,3,1,1,0,1,0,4,1977.71670559156,1953,1981.71805663206,4,1,2,40000,5,1928.66523890609,4,1,1,1931.32061995385,4,1,1,2,2,3,3,60000,5,4,4,4,4,4,4,4,2,4,3.2862216339165,4,2,5,60,60,50,60,60,60,64.4206097543951,70,70,1
1,12,1,1983,1,1,1,10,4,50000,1,50,0,0,0,0,0,0,0,0,1,178,150,4,4,3,1,3,2,2,3,4,5,2,2,4,4,2,4,4,3,3,4,5,5,1,3,3,3,7,3,4,2,3,2,7,1,1,1,1,2,2,1e+05,2,3,0,2,0,0,0.971565462905073,3,2013,1984,2013,11,1,1,50000,1,1956.78168907789,6,4,2,1960.43467829392,4,1,2,2,2,3,3,2e+05,3,3,3,3,4,4,3,4,3,3,2.94932180836135,3.11373855333748,2,2,60,50,30,60,70,50,50,60,60,1
2,22,2,1966,1,1,1,3,4,0,1,150,0,0,0,1,0,0,0,0,0,160,110,5,5,3,1,1,1,1,1,5,1,1,1,5,3,5,5,3,3,5,2,5,4,5,3,4,1,1,1,4,4,8,7,9,2,6,1,1,2,2,1e+05,5,4,2,2,1,1,0,3,1986,1965,1986,4,1,1,1e+05,5,1935.59119409946,2,1,16,1939.39687694653,6,1,3,2,1,2,2.13770906232003,1e+06,5,5,5,5,5,5,5,5,5,5,4.39355816139554,5,2,5,80,80,80,80,80,80,80,80,80,1
1,1,2,1963,1,1,1,4,4,30000,1,38,0,1,0,0,0,0,0,0,0,169,130,3,3,3,5,1,2,2,3,4,2,1,1,4,4,3,5,4,4,3,5,5,5,2,2,2,2,7,7,1,2,4.69129546108243,4.21876832224376,5.67436553280667,3.40421563994561,5,1,1,2,2,90000,3,2,1,2,1,0,0,3,1990,1959,1990,4,1,5,30000,1,1934.83226754157,1,1,3.64522068277567,1939.39687694653,1,1,5,2,2,3,3,202000.386392128,2,2,1,1,3,2,1,1,1,1,1,1,1,1,21.6910514089086,5,0,30,28,10,25,25,10,1
